id,invoice_id,payment_date,amount_paid,payment_method
1bb9a13a-f3fb-4b6d-84e1-0f890f1dbae9,02cfd593-5948-463d-80f8-c7443ea39e46,2024-08-10,15000,wire
c9b7cfbb-8392-4878-b551-76b812763aa6,1335007c-241d-4b07-96fd-53e5a07a6222,2024-09-18,15000,ach
91c39065-3b3c-471d-8804-2d5ee155a5d8,66b5b176-097d-492f-8494-d0a6899dd1cc,2025-01-05,15000,bank_transfer
7baf4568-4c10-4ca2-aeb7-c92c44aae355,0501c428-7162-4683-9b90-4100ef333d99,2025-04-08,200000,credit_card
fdf0fa55-7757-4e4e-babd-f81d488acfe8,e6af95be-a821-4b4c-9130-51225314bac9,2025-12-24,15000,bank_transfer
99263270-4af4-4950-9be1-0ba488f75f65,0d41a77c-b296-43b2-8697-46fb05c995a6,2026-01-16,15000,ach
3b5ee80a-e745-463c-b316-12f6ad2110c7,4caeaecd-2a3d-41a4-a436-2108b79199ec,2025-01-29,200000,wire
ac2363c6-f57f-4576-8cb1-5fcf8e8f2e12,27718fca-ffec-4d11-ac8c-c73a22283192,2026-01-14,15000,ach
f80ab83c-ad60-4144-8b98-fd31d3cb5099,0aa10877-9628-4c2e-9cd5-5a3624d52094,2026-03-29,15000,wire
804751f1-9720-42e9-9824-415dbcf4dbd8,0c1d3b5c-666d-4992-a1b1-dfaa0d943328,2023-11-18,8728.58,credit_card
481174e0-643f-477a-8139-fc4373ffba43,0c1d3b5c-666d-4992-a1b1-dfaa0d943328,2023-11-21,6271.42,credit_card
342b0a22-778d-40a1-b04d-85e15314398f,d095e270-919b-43bd-a3f1-91ca3b6a6d17,2023-09-23,15000,credit_card
fbe7978e-0cd0-4ec8-89ba-d02990623341,e740d05b-5700-468b-8314-50467e2ad300,2023-11-22,200000,wire
bacb76e6-5f1d-453c-aaa4-205a529745c6,9c78dd5d-98a2-4553-9c59-9153b20c8484,2026-04-01,50000,bank_transfer
fe414860-3747-472e-96f1-4edfadeacfd9,b3a67fcc-c299-4ac2-93f7-97afa5157a65,2024-08-29,15000,wire
949fd954-1c9a-4b59-bd58-b9e125ae653f,7174bd1c-d013-4220-b090-72b9c15f9b3c,2025-12-26,15000,wire
7b68489d-3bca-4b82-84b1-db4ec2549899,ba3f5de1-4555-4245-bbaf-6836b310028a,2026-01-02,50000,bank_transfer
703f7712-6481-4593-b9c3-3222547125b2,e5a13055-f8c6-48dd-9e9f-b941e81203f0,2024-03-15,50000,wire
3d141819-e721-4c24-b03b-c30df8cff84b,b429ef91-4012-4511-b923-6507fd64fa2a,2025-08-05,500000,ach
edc4c937-dd34-44c3-a381-e5c747636490,d8145f43-955a-41b0-a4c2-ab16def86d83,2023-05-22,15000,ach
08be2d8d-f12e-41cb-94ab-e979e4564241,1434e789-b67a-4c00-8aab-16fd45343fb7,2025-05-04,6236.15,ach
534db598-90b4-4c56-bae8-7b2e3355dcd0,1434e789-b67a-4c00-8aab-16fd45343fb7,2025-05-12,8763.85,check
af774fb9-7a70-4be1-8ed3-429e6da7454e,3e4f386e-f619-488f-86a2-21b5663c791e,2025-09-08,500000,ach
a84ff47f-7584-4455-8ece-f336fd700b96,7091abce-aefb-40b3-ba4b-77f2973f8830,2023-11-01,200000,ach
ea6b6e5f-de3b-4541-85d3-093610521d29,ef057069-2289-46ce-b340-6c87c76b3f9c,2023-07-07,50000,ach
53a24be9-cb6c-49b3-a401-9726da4671a3,7d475af1-85bc-4c18-bb57-43f2542e3b13,2024-08-09,50000,bank_transfer
f2f550ea-16bd-4846-ae47-63f6f157b7af,7ed222c5-d4dc-4264-b03c-4ca27ed27ad8,2024-07-01,200000,wire
eea45eb6-8f59-413c-800d-e7d3889948fd,450eb587-6ba9-4bcb-94e5-7f1604247cfe,2026-01-16,15000,ach
5adbd480-494d-4be3-bfb5-5de4e6d7683b,73c69777-6e27-4e10-9d80-1f391758b0fe,2026-02-06,50000,check
4080f1c3-0015-4479-8961-bbe4564dee52,27111976-78fb-4509-9c86-544c9f1d95f2,2024-06-24,500000,bank_transfer
d3b4a3b4-7ea4-479e-bdf3-db091eb8ddef,b4fe757e-eaf8-4a98-b6f1-50ee4872769b,2025-09-16,50000,wire
ca3dc3c4-e43a-4a40-b92c-2e7fd7a45c96,73619939-c0c4-4d4b-b081-f619c99676af,2025-03-07,15000,bank_transfer
11475e68-c394-4435-a0ac-c103d848040e,bd9ac05c-c739-41f6-9209-0776cfbce3b4,2025-11-18,50000,credit_card
2bf4f970-429b-4fe0-919d-892f9fb7fc57,b588245c-6f3b-4675-92b5-87374767d153,2024-11-02,15000,bank_transfer
fa775462-2d46-47bf-a184-40d324561149,8a845628-4ee4-4579-86d2-664a33286cbf,2025-10-08,15000,ach
c5064c5f-43c3-4157-906f-fcb1ccb0413d,b0ca90df-464c-48f3-96e7-34fc6f90baf4,2024-07-31,500000,ach
a70f5ba8-0400-48ba-877a-75f067035511,3b7bdcc0-ff64-4eca-845e-8db82c87fd58,2024-04-28,15000,bank_transfer
0b8b91b7-41e8-4d6d-b0f1-fef0533e91cc,897b1c49-4a42-498f-b59c-dff0a74cc54b,2024-02-24,200000,ach
9fdef8cc-aa5d-46e2-bc14-226a17efeaea,91b71205-c035-4ed5-8656-df94d17add31,2024-03-14,15000,ach
14e7ebde-0f93-4198-92a9-dc94ac8609da,6a591b72-f7b8-4d2a-8551-48e713f7a849,2024-01-29,500000,ach
2b4f6670-fd6c-44cf-b5cb-245e785d8c99,7440bd77-1a6b-46d3-8c18-0844704765c7,2026-03-30,15000,credit_card
121e9fa1-6709-46f8-9183-15bc8ba17f67,8e02d5fb-4b8a-4150-b331-5a17281b1d9a,2023-06-14,200000,bank_transfer
fba5be53-3e14-4a54-9eee-a7a7c26cef63,233827e7-1579-4b63-bce1-5cef9d4de304,2025-11-13,15000,bank_transfer
546039b3-d855-4ca0-8593-fbe501f8df8f,4f3c7e91-8c7f-48c9-aab2-2f3a2c0363d7,2024-03-09,15000,check
50f44134-6238-4005-a04e-79b2ede906bb,c6b4aace-c0cd-4c9d-9220-ab8efed47212,2025-01-06,15000,ach
149d742d-28af-4755-b530-e687fcdd4425,f69b6d03-bcb4-4e29-816e-db6ca1abd5cb,2024-03-21,15000,bank_transfer
7eaab027-806e-48fe-8c6f-9464f30142db,4624232d-6606-4225-bc5f-9484c1998004,2026-03-22,15000,bank_transfer
34080b4c-0107-46cc-88b3-0b14733a0433,d0ce1e48-c763-4204-8689-5dd8c3647687,2023-11-16,15000,bank_transfer
7e88ea43-b7a5-4a9f-9b7e-60d1515017a3,05aaf644-3e85-424a-a7ec-4618a29b37e0,2025-10-12,19814.71,credit_card
e42a97b7-4b91-4b37-a5e2-2b3445c9ca1b,05aaf644-3e85-424a-a7ec-4618a29b37e0,2025-10-24,30185.29,ach
37a3b879-6401-43d0-a582-acfa2065fcb9,174e4130-6035-4975-8f39-bd4022591981,2023-07-09,50000,wire
bd3f032d-75ce-40cc-b537-4e2ee8a11994,427db64f-21a8-42ce-9762-62178dfe3582,2025-12-29,200000,check
7847501d-d0b6-48aa-ad9b-d13da165e3d7,fb2c49fc-bfee-4b5a-a1ae-7eec75d72358,2026-01-08,15000,ach
727ff940-ed71-410f-b549-492c1456f9f8,68e7b5f1-6d37-4cfb-9e2b-c37711f9d531,2023-08-21,200000,bank_transfer
ff07d692-571e-4cd6-a593-8808808e104b,1030a8b4-33ca-410c-a6a4-7f10189139ec,2025-07-30,15000,check
8bea333c-9c5c-48ac-aacb-918f2eddfa4e,0c9828b9-60af-4548-b7e3-db641a5b8723,2023-09-01,8495.14,bank_transfer
f9da753b-1dc3-42fc-b7c8-5ec9711f9030,0c9828b9-60af-4548-b7e3-db641a5b8723,2023-09-10,6504.86,bank_transfer
d47afaab-a290-403d-b4a1-10e3df604734,e5e335a3-81ad-4bfd-853b-c2204ac83796,2023-12-29,15000,ach
b40789bf-39a1-4ef9-ad09-aeac467d076f,64635421-ea35-4f1b-a0cc-fd9dbb606930,2024-12-18,50000,credit_card
58a48a0c-c94c-4356-a585-87bff30c7f9f,f7d727d7-adf8-4742-9a23-dd3e89c73788,2026-04-14,500000,check
b34338b1-2257-453f-8ede-607d3964b6e8,3a8f7eb4-2bcb-43b0-a702-624b42239ad7,2025-03-30,15000,credit_card
93649396-f21e-4a79-8924-4b9dfc6aaf67,5d80508d-f953-494e-88a6-8829dbab1caf,2025-09-26,50000,wire
505b14ec-2684-47ab-b830-236192034ae0,14801f77-109d-4d13-bb55-370bf615f0ef,2023-07-22,15000,ach
74fd254f-f796-4659-b475-70b2585a8686,3054d26a-b1f6-4474-9a1d-0fd00d0a5f38,2024-03-21,15000,ach
56deaba8-a8d8-483c-aef7-d0cd1b13dd85,ab767585-28f7-442f-a7f7-c81d4d5b89ab,2024-09-23,15000,check
c02ba766-2e6e-486f-83a2-77a42f890ca5,c422d7fa-48a5-4252-ac31-22607932eef7,2026-03-19,15000,bank_transfer
43d621ac-0011-4aef-a111-78401df61f0b,37cd3959-d189-4915-9ade-3a9f20d0a544,2023-05-18,200000,bank_transfer
b7ffa45f-d9be-47d2-a513-b917adbd50a8,b307ff62-bb3a-4753-9cf6-0a15f67407c1,2024-05-31,16112.42,check
3aabdba6-599d-471e-8e99-c33cc7ef989b,b307ff62-bb3a-4753-9cf6-0a15f67407c1,2024-06-09,33887.58,bank_transfer
59b86058-f0ca-49ff-914c-88a2408f6717,81503008-17ab-429c-b029-42ec028ca391,2023-05-14,200000,wire
0836297a-594e-4f91-a00c-747f28e59293,f64361c8-ad10-4af8-a550-1aff3ac107dd,2025-05-27,50000,wire
35553342-ef8a-4ba9-93c7-0af22f1febed,b332100d-3f4f-431f-aac6-acba2fdccaef,2023-06-06,15000,credit_card
321251eb-3e1d-43a8-8a6a-ad28bd25d04c,037a4148-f417-4f15-ba4a-c8ee3f2b9a22,2023-08-21,15000,bank_transfer
909b4749-5983-4a4a-ac9a-6decf455d051,ac21152b-3337-426a-8362-4139226efb01,2023-05-23,15000,ach
1b54d967-ec43-4c04-ae8f-c645cb22240c,74bcbea5-f0e4-4db3-a9cf-ca56f677c524,2024-01-09,50000,bank_transfer
be987ec2-30b1-4eee-ad86-42223e708255,7f4b8ad2-b670-435c-b596-c8fa7ba6ef6c,2024-08-08,15000,ach
9e0db257-db5e-4e51-a658-da3a69717ef2,e1cdb42b-27c8-4ea9-8106-a1d99e0085ba,2025-03-01,500000,check
67042933-c8cf-46ca-8dcc-357fe8bea9be,70a4d043-8c9a-4b38-ba23-9ef68f49d383,2026-01-18,200000,credit_card
d55778af-c93b-4efd-a37e-f3dfa28bfe9c,7d6e359c-2114-4d18-8f0a-d0ce1234f99e,2023-06-15,15000,credit_card
db0bdd4a-ea51-4bb5-93d9-53eb7ea90bd5,93f36415-0a91-455f-9bc6-826c0ced27b3,2025-12-25,15000,wire
50929fe3-6691-4951-bb60-21434d62e449,5fc93301-1202-4b06-86b2-dd12a532a55c,2024-03-13,50000,ach
14be6df3-7639-49e5-b6b0-d0356504d5e5,2aaca20f-3d89-4fbe-885a-99336e735a74,2026-03-04,200000,wire
e5644aea-3d88-4aa5-b86f-275721a6ad69,31431f08-ea5c-4a68-bc3d-afbd5fc2d236,2025-08-29,50000,check
89938108-0fef-4691-a971-6011ba855bca,7ee46d0e-31ec-4986-ae34-b81dadd88f28,2026-03-14,500000,bank_transfer
8cbb779b-1ab7-4ee4-a500-70d30dbbe085,cc861d6a-b6d2-4b8e-978a-98edaa4dd0b9,2023-07-19,50000,bank_transfer
b3969bad-c453-4f31-89d1-80edcd9e6bf1,867a0624-2abb-44ca-8672-945269470da4,2024-07-23,15000,ach
de997c64-4250-499c-b922-4c194f506834,5df716d0-0a00-42e2-a96d-1b571ffa52d6,2026-01-06,79378.25,credit_card
a72fccfd-7ac3-40d2-9e95-c5bd05c8790a,5df716d0-0a00-42e2-a96d-1b571ffa52d6,2026-01-19,120621.75,bank_transfer
9ec8ea70-9fc3-4920-865f-e2c0000f98a0,6219b6ad-ca51-4d2d-b52a-dfbc122eb7db,2023-06-25,50000,check
a00bcbd0-e871-4603-aaee-6da85ca5454b,c29bf9eb-f2c9-4d35-9d3f-16d7b8dc7b6a,2025-07-25,50000,check
d82a7473-cea5-4610-ba61-26dc4c4c2068,8eb77dab-b538-48ab-9fa4-c3f0ec5bb92d,2023-10-08,15000,bank_transfer
2e5b4d00-79e3-4f6c-b55d-12209384b4f3,622e9552-75bd-48dc-ad32-a84f870f2706,2024-07-14,15000,bank_transfer
c4b2576c-a9e3-443d-a633-5cb3d5963446,ea166de0-24ec-4071-b55a-986f42aa0b6d,2025-02-13,200000,bank_transfer
050ec34a-aeb3-4aef-ba5a-439df18c3f98,e3579463-a202-4b00-a4b2-78d747b8bb55,2025-06-07,15000,ach
6006153d-1ec3-4afb-93e4-c36e37137693,00b3b952-0ad2-4c92-9e6e-550b6ceb0c53,2025-03-18,6317.51,bank_transfer
76a3e7a1-5e9b-4859-b277-f10f5cae8470,00b3b952-0ad2-4c92-9e6e-550b6ceb0c53,2025-03-25,8682.49,bank_transfer
f291fc03-7864-4b46-9443-05e03bed84bc,a1e8ff1e-d644-4c2d-b405-d32551235075,2024-08-03,500000,ach
4ab46e1e-8429-4eaf-ac0b-b980be5799f7,d0a6641b-f9fd-4bbd-9fa0-706bc6e89e9a,2024-12-02,15000,ach
0bf62e2e-e22d-42cb-b7ac-3a838d7a0917,a9bb2cee-4b04-4ee4-aaea-094f695b8db0,2025-06-20,15000,ach
94684353-a9d1-4900-8ec8-92e71765b630,cabb8d8d-954c-4a09-b65b-266bc8afa00f,2024-03-30,50000,ach
5c8941a3-165c-42c3-858c-f8763bd66efa,ad65ce86-bf26-430c-afbd-2b4a6e0778f8,2025-10-13,15000,ach
000b094a-9df5-4e3a-8161-2f97c734721f,9657a2d6-aff7-4087-9d99-b488b473c42c,2024-03-05,50000,bank_transfer
ab36c015-99c3-4705-8011-3ec2f151f72d,4a7574a8-bcbd-48ed-9a0c-17c538151056,2023-11-14,15000,credit_card
ed6ffc52-ae61-4b5d-b9bd-d66899391f04,55d5932c-4bc6-4b9a-bc40-e8b40955e133,2024-06-05,50000,wire
5a497a97-feea-4973-b992-8ad2d9577dc3,be0752bd-780a-4a77-ac9a-f2a774660bf0,2026-02-05,50000,bank_transfer
14ea473b-1146-4584-9df6-2c2fbd7b0652,d094e645-2bac-457f-af8b-31f1f5534320,2024-06-11,500000,check
a551d8ad-9d2e-4108-8dad-512475753265,a69dd08d-4c88-426d-bd65-357cae037ba2,2025-09-06,50000,bank_transfer
070a173a-ea75-4ae5-b9e9-93484f794d21,3854f022-7c7d-423e-b486-9ed3cc407c91,2023-12-30,15000,credit_card
7c04ef6d-ba71-4bb6-9b57-7b8a44438c3e,9da0e39d-c464-4604-86e6-2f1e7dfc9d2d,2023-08-27,500000,check
064d5b9f-73b9-4cf7-a0b7-12c112f23e8f,1944a81a-a24b-45e7-91f7-bf6686e6d6b5,2024-08-10,15000,bank_transfer
3b012fba-861c-4a35-8086-833e5a4d1827,7f654565-2093-49cb-917c-2058022fcc95,2026-03-02,15000,wire
a8a09522-9493-48cb-8a95-744b9222158e,312f5341-017c-4adf-b9ee-8c7edd95e10b,2023-05-23,15000,ach
6b0798cc-3d6a-4fc9-b134-d620e0252187,0504b9ba-0031-41c1-b847-09acf3c6ded9,2023-10-27,50000,bank_transfer
3cbfec5a-cbbc-4b16-81b8-c3a5c8301744,49ba3533-39b9-4373-84bc-dce2c7fef601,2026-02-20,200000,wire
35707417-102c-4e3f-978a-a85ab39883e3,81310407-d711-4575-90b3-14aa38046e47,2026-01-29,15000,credit_card
a90a8860-1d79-4120-b229-13062e7fb934,70608f98-34eb-45be-961f-c42056e3f2ff,2024-09-21,500000,credit_card
16a4e419-0d06-4382-a39b-d9fe4f5d7d7a,4cfb999f-ba86-482f-82fd-a5f013a141c2,2024-09-18,15000,bank_transfer
a88ac8cf-d43c-440e-9548-b009926ee0eb,7c3f4885-b77d-433a-8d4d-cc9bc572be75,2026-02-25,50000,bank_transfer
e1968ec0-e762-431a-bb6d-a2bb31139a8d,08640c2f-6e6a-44f8-a63b-7d530d5fd9bb,2025-09-07,15000,bank_transfer
15941c38-3e5a-4fa3-96ff-f41a193972a2,628eea2c-f039-4d0c-88e9-6bbb7de9b106,2025-05-21,50000,ach
46cb1fac-f18a-48a8-807a-a6fd6c25ee34,fd236caf-30a6-4bb9-ab43-840e741c9f64,2025-09-06,15000,bank_transfer
ab4d7c0d-1660-401e-9d17-7ae7a276182b,2ebb5a93-13e9-4aa2-9aaa-2dd4a8d50cf2,2025-09-17,15000,ach
75cb838d-97b9-4b66-a155-2de03535aa50,34111a73-9aef-4044-9b45-42a0b7a1badc,2024-10-29,15000,check
51fd15fa-b1bf-4641-b390-f5b81aee7d33,b8f54563-e203-4498-b092-8434ba66ccd4,2024-10-20,50000,bank_transfer
41a78c08-5387-4406-978b-b25a56125a58,49a532c0-742c-44ca-8439-9f168b6d8895,2026-01-03,258576.94,ach
8eb3059e-db2e-4e8e-aa8f-708eb0410a01,49a532c0-742c-44ca-8439-9f168b6d8895,2026-01-15,241423.06,ach
53b3fe06-e6b3-4502-9a0c-d59d32171e7a,43f6491f-8bea-4e08-ad0a-617a82f3da8b,2025-07-17,15000,ach
7d14f51d-8970-42c5-813e-535b7c7f43dc,96f52284-354f-44b5-83bf-09ab63889e64,2023-06-08,50000,bank_transfer
339365ef-295d-4072-8104-1fcedfdc80f0,350a7ea0-080d-4cc9-b755-bff8e7e4b9a8,2024-07-29,50000,bank_transfer
aa16226a-cddd-49b8-a8b4-147918925cda,6ffce1c5-7b50-40f2-89fb-96f9913bf44f,2025-10-25,15000,bank_transfer
2bdc27f9-a444-48d9-96e8-cfba1d6feab2,c32c45ce-022d-429b-a4d0-cacb3dd65670,2024-03-17,500000,wire
fa0b859d-4b76-43a0-ab8b-9a5a2ac6f286,f6c6e152-ed2f-41d1-abf1-7687f02cbdc3,2024-07-22,200000,check
48f229c7-1464-4aa4-abac-a85575965b1a,4bd71583-b7b1-4786-aefb-748e3ecaa59c,2026-01-04,15000,ach
e4c214ea-9290-43ef-a04c-63a23d6e0b3c,1999651d-b60b-47d4-952d-77b841ceaf36,2025-10-07,50000,ach
9d2673a2-8bb3-4fae-becf-eb8e09891ac3,0a7426b0-5736-44c4-b099-d3f12847629c,2026-03-13,50000,credit_card
7cb27855-610b-4d2c-a81f-9f4007e4dd00,13f7e53a-6f96-4098-b211-0813d354acf0,2024-02-26,50000,wire
b2c732ff-a94b-49f3-959b-ae3c2fa3cafa,0dcd1637-6d58-4235-9282-57e1b44b4a5f,2023-11-22,15000,check
1d47b714-f892-4580-a835-75a32ce0578b,217421b1-49f5-4fbc-9db1-a707948f4822,2025-11-13,50000,bank_transfer
1d1614ee-1a3e-40cf-b276-4d1b17e4eca2,c45874bc-6daf-4530-aee0-302da6608347,2025-08-21,15000,bank_transfer
d84a8461-5b94-4f01-832c-8cb2cc9a398a,837734d8-989f-46fa-bdec-6ea8f8b79ea5,2024-10-03,50000,check
0198ec36-becc-4a9f-8b45-ec49270d5b94,eec74173-6d9a-4cd8-90c1-c6a7093d03de,2023-08-26,50000,wire
0dfa48ad-67c2-4119-b0ac-466bfcd085e7,5675e1e8-4015-4f44-b60a-6cc479fdcad7,2025-06-22,15000,credit_card
40859dc5-b411-4f1b-b90d-d1d54537eb3f,da220713-a25a-4a44-b8e8-28d39118064c,2025-01-01,500000,check
c8d0616c-fd8e-4181-a279-72df4b1bd94f,a858ab34-55b2-43ab-8e7c-f0df8c71b10d,2024-05-06,15000,bank_transfer
6bc5d651-78d4-4409-8144-887cc4f95693,51a2ff69-0b6b-43ca-b8eb-7bc30b583e42,2024-04-28,50000,bank_transfer
cf4d73cc-8b87-4a05-a7eb-ea7050289298,3c33fe46-737b-4dfa-b1b9-25bd5ee87fb5,2025-09-18,15000,ach
15dbd1dd-663a-41fd-9d43-2b41dc737686,0096bfda-d71f-4f59-8f84-0e403ab8036d,2025-01-19,15000,wire
6eaba555-73d8-4be4-9496-c2aec2421b64,f806e8b4-82bb-4825-b806-c010f65c56b3,2023-07-06,265776.65,credit_card
7927b152-5cc6-4c59-ad53-ae9cb152bffb,f806e8b4-82bb-4825-b806-c010f65c56b3,2023-07-09,234223.35,credit_card
20dd4c5f-29c5-4bde-a832-00aec0a00691,9acad076-bd6e-4125-b50a-4aa6aeb86896,2024-11-21,15000,ach
a841006d-35fc-4d4d-add3-a2d1a86fe49f,c8bffd32-1176-4937-857b-20fa10be671e,2023-11-12,50000,ach
a02d623a-7343-4b19-aa00-c83b19b5273b,1ec84994-82ec-4052-a880-2ab1c3cc4892,2025-05-06,15000,ach
025a0008-6d90-4616-9731-25a262a25191,c7e2d83c-f82f-4475-b10e-ea7fd42d7e15,2024-08-01,200000,wire
2602f96b-593f-4e71-b969-f758e1ab6203,a51f7352-3a89-475e-a862-d9d685211b48,2025-02-28,200000,wire
7b79a294-14d3-46f3-b748-a1cf835af6c4,c12c17b7-4277-4317-85be-41d780168c48,2024-06-07,50000,ach
c349969a-8ce6-4809-894d-f4bbd576eb68,c5fac30b-83a1-4030-bf2a-fa3db0c5da29,2026-02-02,200000,ach
0ececc9c-56b0-4970-b912-1185f9bf041f,dd1bf28c-7b85-49c1-aafa-518f8318808b,2024-04-29,15000,credit_card
af9a1296-f9e8-4636-ad72-8c43f88229ef,58969488-bb1d-4d12-947d-7992a4c5913c,2024-11-10,50000,ach
2c1e88f5-4a64-4415-aedb-c54c5e13db7a,93ea66d7-8ef8-43d9-aa35-80a676ca2c1e,2024-01-26,200000,bank_transfer
6f8769cd-7fb1-40bd-a628-edc46aa60baa,29dcd2e1-fcd8-4e5b-82ba-4b57849fad5f,2024-07-23,5242.23,ach
57ca7052-5496-4647-a742-987df237176b,29dcd2e1-fcd8-4e5b-82ba-4b57849fad5f,2024-08-07,9757.77,credit_card
c4416399-f0cc-41b9-a97b-2115b2078ea0,8032ca11-146d-455e-92e6-2f9b387547e7,2023-12-11,15000,ach
e32e739a-8410-4f39-b777-d0a7fe3d19a3,bf334b89-eb7c-48c5-bf97-a463197e7928,2024-05-01,15000,bank_transfer
46575202-d1d6-4c52-bca8-f339981b9dd1,15bf9acc-8554-4349-b4ff-7ff4c8620d8b,2025-12-27,50000,ach
63d8bdeb-8f01-4ab0-a57e-411527511abd,77095872-0ffc-4d7d-a75c-98d51b5d5ed7,2025-06-24,15000,ach
316f898b-0788-47ec-a106-5a6505a9e22c,8852440e-ac85-4794-885b-fb8b9b8bb1cc,2024-08-23,15000,bank_transfer
3acaa307-e737-4a21-99d6-7e7433982503,8639614d-3626-4475-9960-103b71fc6c73,2024-04-29,15000,credit_card
3ed4e5a3-0a69-4818-8bdf-aefc513d21d1,00be3373-48ec-4c44-b632-581b55b0d909,2023-11-08,500000,bank_transfer
aa7ec374-b76c-4779-b6ba-51c9743b27bf,8d826542-2a4e-4b06-9310-5ead9b7f01b7,2023-07-10,7960.79,credit_card
decab999-8d3d-4ecf-8ce6-880250c8fbe0,8d826542-2a4e-4b06-9310-5ead9b7f01b7,2023-07-24,7039.21,check
907906b1-3ee7-422e-8ab4-642f017bc3c6,fcd3c893-723b-4b63-a074-16655c8336f3,2023-08-03,50000,bank_transfer
b5ac0f73-e8b7-42da-a859-facea2271737,ed11d1a7-9662-4b0d-969e-1bf43445ca70,2023-11-12,50000,check
3d7d5d2f-e42d-45b7-8e2c-a6520eee0055,fa0b4136-6b05-41bc-8ac1-2ba10fd58bdb,2024-02-11,15000,bank_transfer
994a5c5a-4158-4171-8c53-85cd7879693b,9b46d525-cac0-48b9-8410-d0a7a24f45f2,2024-08-06,15000,wire
0c156b3c-cdd3-4c26-a297-affe394c01ab,49df1905-db20-4a1b-b668-aa6db3db653d,2024-07-16,95305.05,bank_transfer
73effcf2-2518-4314-afff-0b50e7cf599a,49df1905-db20-4a1b-b668-aa6db3db653d,2024-07-19,104694.95,check
f7b0b148-e0d9-48e2-8351-ee334b6c7e06,a0ebf664-0a04-4d0b-9dac-27cd78428b3c,2024-03-30,500000,bank_transfer
89fbd323-e668-4126-afc0-0023e14a3691,88d014f2-7676-4a13-b265-cc14f7e4acae,2024-10-01,15000,wire
7cb0f28f-1dc5-4655-97dc-58b8bc36d69b,fab90855-40ef-4671-8400-f79fa6420555,2026-04-05,15000,ach
c74bed17-7d2c-47bb-8abb-be2cf93959c0,33f5a473-72ba-437a-a288-40ba678019fd,2023-06-17,50000,credit_card
2e19225a-6511-4141-b0ea-9569936bf02d,9d9c91b3-8ad7-4026-b12e-08af1ba1fc34,2023-07-10,50000,wire
c72b431b-6027-40a2-a432-b73a047e403d,82288390-4b1a-44a7-b1e2-547424fd8f99,2023-08-26,15000,ach
cee1da0a-d958-459a-b1c3-4988968ec38a,9f581e57-9b32-4aaf-858b-40c1ff292327,2024-07-06,15000,check
1439084b-c178-4ce7-bc40-bb3d2e52715b,b4d7c2f1-1e49-4c97-bf0b-59c8e52022f8,2026-02-20,50000,bank_transfer
1dd34e0f-2d19-4a56-a093-4b95be9fe8c7,43bc0dc3-ac7e-4ae0-acc1-95809dabd36d,2026-04-10,200000,ach
f2e96bb1-13fa-43af-a4a2-d803a685e09f,d6c12235-43c7-4394-a01b-9928ad643c28,2025-08-18,500000,credit_card
4e76fcd3-6655-4e07-a657-5338f49064c7,bd967661-9ea5-4d33-8e7b-8050e7c228dd,2025-06-10,15000,ach
84623192-0171-4bec-9aec-fda44fcf8146,db8247bb-6d60-4cec-928a-e13b797f34fe,2026-01-04,200000,check
031dfc98-c95e-4004-9691-05bd5aa85190,ba935a62-2ba1-4ace-8458-ed1e6b6ba119,2023-08-08,500000,check
09aa91c4-82b1-45b9-8181-48d2792478a0,4175aa57-ebb2-4abe-ba8d-49385eba3c80,2023-10-24,7656.2,check
92fd4f9f-83e3-4cdf-8c5a-87750f5d0fa4,4175aa57-ebb2-4abe-ba8d-49385eba3c80,2023-10-27,7343.8,check
b21f8e91-40b2-43e3-9240-b71a2a083cd9,01b47120-81db-45f6-8fc0-e7155f6e3472,2026-03-28,200000,credit_card
7f12845e-8ba4-4ae2-a8a8-34556bed8322,0eb98d61-82b7-43f3-8a72-86b39adb80f3,2026-04-01,15000,bank_transfer
27ecdef4-6871-47d6-8fde-3aa8c17b279f,d1f605c5-eb3e-4a4e-b570-e1154b455249,2024-10-08,200000,wire
c667e5a7-c3a5-46b8-b08b-9793136e641a,17b506dd-02b2-4510-b5c6-fe7a6d44816f,2023-12-29,15000,wire
05f7f1cb-5785-4564-8d23-a7c4d2ddeba6,8aea4489-72f8-407d-8ca6-29c7a49490ea,2023-09-27,15000,ach
3476e10a-ff94-461e-97ac-dc76588f5558,5707458f-2c5e-489e-a201-0002dabdda17,2024-12-21,50000,wire
5cdaa527-ed2d-481e-8197-4cc06466ab83,2012acd3-a8de-4ff6-913d-14e42151cd6d,2026-04-10,15000,ach
20f59105-468c-4cd3-ad08-477baf2eeaec,229c2669-527a-45e5-a37c-028aad921745,2026-03-14,200000,ach
a630d05f-21b4-41c2-8591-6f68be5fda5c,a0ce9e7d-4d2a-4800-87c0-8720a7fe9b30,2026-01-17,200000,bank_transfer
50f4ff4f-375e-4426-874c-fc564d7c32e1,e1b28eaf-7b97-4e64-888e-8ecd068f2b27,2026-02-16,15000,wire
da0ae6ce-d6c0-427a-8f13-d8b5e0e23e9a,b2074e74-8c7c-4e1f-9215-4588c1beb96a,2024-11-02,63657.68,check
7dacdc07-8848-4d02-8e7c-969c31323b7b,b2074e74-8c7c-4e1f-9215-4588c1beb96a,2024-11-06,136342.32,check
e10c5859-7ab8-4c54-bb29-997794353c7e,8b2bb132-7094-420f-8197-9d690bd14130,2023-09-16,50000,check
