id,invoice_number,customer_id,payment_term,payment_term_net_days,discount_pct,discount_days,issue_date,due_date,actual_payment_date,amount,currency,status,category,is_recurring,notes,created_at,updated_at
4ebdf8b5-1094-48bf-8a04-49920ad3eee4,INV-006212,9c05f48b-4d49-41b5-99ac-e7c4ef11e8b2,Net 45,45,0,,2023-05-10,2023-06-24,2023-06-27,200000,EUR,paid,Subscription,False,,2023-05-10T00:00:00,2023-06-27T00:00:00
fee9b249-a7ce-4275-8de1-7611b672b88c,INV-006213,2dd309a6-bfcf-42df-b7cc-de54444bcf3c,2/10 Net 30,30,2.0,10,2025-06-10,2025-07-10,2025-07-10,15000,INR,paid,Materials,False,,2025-06-10T00:00:00,2025-07-10T00:00:00
a110536e-0901-4e63-9b6c-e585202043f2,INV-006214,4f302b3e-1b1c-408e-a798-74e50ffa41b5,2/10 Net 30,30,2.0,10,2025-03-30,2025-04-29,2025-04-24,500000,JPY,paid,Consulting,True,,2025-03-30T00:00:00,2025-04-24T00:00:00
b20224a7-f004-46e5-8779-cf43b26efca1,INV-006215,91b514ad-4048-4f32-be8a-a5375e42d6b5,Net 30,30,0,,2025-11-13,2025-12-13,2026-01-14,50000,USD,paid,Consulting,True,,2025-11-13T00:00:00,2026-01-14T00:00:00
9972fd6f-f56d-4e8a-86c1-7d6c258317cc,INV-006216,49bf3c96-8cc2-4a11-97eb-d3fdda2a471a,Net 45,45,0,,2023-10-22,2023-12-06,2023-12-01,500000,USD,paid,Software License,False,,2023-10-22T00:00:00,2023-12-01T00:00:00
d8f3d7ac-2bdb-47ef-a7b9-378dc509c7f4,INV-006217,7edaf6cd-32a6-4892-a9ed-18f552623069,2/10 Net 30,30,2.0,10,2025-07-26,2025-08-25,2025-08-22,500000,USD,paid,Professional Services,False,,2025-07-26T00:00:00,2025-08-22T00:00:00
cec73ada-fd39-4fa2-8c22-73230f068320,INV-006218,497b474f-ef38-4a5e-b169-03a08f2be3f3,1/10 Net 45,45,1.0,10,2025-02-01,2025-03-18,2025-04-07,15000,USD,paid,Subscription,False,,2025-02-01T00:00:00,2025-04-07T00:00:00
92e2a707-e8e7-4377-a5ac-286ed5f23af8,INV-006219,b32d484e-2b97-4ca3-99de-5d8b315e394a,1/10 Net 45,45,1.0,10,2026-02-19,2026-04-05,2026-04-05,15000,GBP,paid,Professional Services,False,,2026-02-19T00:00:00,2026-04-05T00:00:00
514a7a43-0a11-4de0-9481-1ad6d2550342,INV-006220,f948e6ac-5be6-43f5-9ebc-809b64692a84,Net 60,60,0,,2025-04-06,2025-06-05,2025-07-02,200000,USD,paid,Subscription,False,,2025-04-06T00:00:00,2025-07-02T00:00:00
8006e938-d174-4aec-8a17-1e24961745f5,INV-006221,7353bae8-4974-4f4f-9b61-e3cb36299055,Net 60,60,0,,2024-09-08,2024-11-07,2024-11-02,50000,EUR,paid,Subscription,False,,2024-09-08T00:00:00,2024-11-02T00:00:00
a3162977-dc56-4b6b-95ab-278c9398900a,INV-006222,ed55957a-9a5a-4052-b0c1-c881027cd297,Net 30,30,0,,2024-10-01,2024-10-31,2024-10-29,15000,INR,paid,Professional Services,False,,2024-10-01T00:00:00,2024-10-29T00:00:00
c2536e48-19e4-42c7-9cb2-53a0ff7fd488,INV-006223,666dfc8f-ad58-477b-86d2-df54d1b4bece,Net 15,15,0,,2025-07-29,2025-08-13,2025-08-12,15000,INR,paid,Training,False,,2025-07-29T00:00:00,2025-08-12T00:00:00
95285cb9-338c-48dd-bd4a-1c76718e3a2c,INV-006224,36486fd0-64cf-4998-9fec-2384accd4ced,2/10 Net 30,30,2.0,10,2024-08-18,2024-09-17,2024-10-01,200000,USD,paid,Custom Development,True,,2024-08-18T00:00:00,2024-10-01T00:00:00
3c1a82e2-76e6-42f7-9f1a-969312ee0109,INV-006225,ab46691c-9880-43a9-9949-d66e59ed62c6,Net 45,45,0,,2025-06-04,2025-07-19,2025-07-18,50000,AUD,paid,Professional Services,False,,2025-06-04T00:00:00,2025-07-18T00:00:00
0e78587b-b2aa-474c-8d25-c0474644ae80,INV-006226,36430089-8079-4e82-9fac-a6ee68d4267f,Net 60,60,0,,2025-09-23,2025-11-22,2025-11-15,50000,JPY,paid,Custom Development,False,,2025-09-23T00:00:00,2025-11-15T00:00:00
76758a32-56fc-4c7e-af02-ed0dc554b308,INV-006227,af467270-0075-4678-a65b-e6e7cec15702,1/10 Net 45,45,1.0,10,2025-07-04,2025-08-18,2025-10-30,200000,EUR,paid,Hardware,False,,2025-07-04T00:00:00,2025-10-30T00:00:00
98f72491-98e8-4dce-a5a5-6ac2df6decc0,INV-006228,1bbaeb3d-27da-49c5-af41-f88a142e9bf8,Net 60,60,0,,2023-12-17,2024-02-15,2024-02-10,200000,USD,paid,Professional Services,False,,2023-12-17T00:00:00,2024-02-10T00:00:00
a983f830-b4df-4ef3-a959-32fdade841d6,INV-006229,f443b5de-bc3e-4813-b542-457da5404ea5,Net 15,15,0,,2024-07-08,2024-07-23,2024-07-09,15000,EUR,paid,Hardware,False,,2024-07-08T00:00:00,2024-07-09T00:00:00
2b85d5b3-436d-440b-8ffc-ffccdf9493c7,INV-006230,709a1fba-07de-4b45-aa7f-9ef657cf6f74,Net 90,90,0,,2024-07-05,2024-10-03,2024-10-02,200000,EUR,paid,Subscription,False,,2024-07-05T00:00:00,2024-10-02T00:00:00
06022d5d-97f2-42d8-9494-266b4bac1dfd,INV-006231,488b6905-e7eb-4125-91cf-7c043f4c1dba,2/10 Net 30,30,2.0,10,2024-02-03,2024-03-04,,500000,GBP,cancelled,Custom Development,False,,2024-02-03T00:00:00,2024-02-03T00:00:00
de8ba3ee-fc3c-403c-a1f3-56470346ada8,INV-006232,47de2d65-c9c3-4225-b9b1-c2d914107ffa,Net 30,30,0,,2025-06-04,2025-07-04,2025-06-20,15000,EUR,paid,Professional Services,True,,2025-06-04T00:00:00,2025-06-20T00:00:00
38912722-ab6b-46eb-bc73-b90284dd9665,INV-006233,89713fef-dc57-4caf-80ad-f5de9bb53b1f,Net 45,45,0,,2024-07-10,2024-08-24,2024-08-21,15000,INR,paid,Professional Services,False,,2024-07-10T00:00:00,2024-08-21T00:00:00
4fc8564e-de6f-437f-bd49-a122d1194d3c,INV-006234,497b474f-ef38-4a5e-b169-03a08f2be3f3,Net 90,90,0,,2026-03-06,2026-06-04,,15000,USD,draft,Subscription,False,,2026-03-06T00:00:00,2026-03-06T00:00:00
dd81d853-3a11-40f2-bbd6-f88fe2f4895b,INV-006235,497b474f-ef38-4a5e-b169-03a08f2be3f3,2/10 Net 30,30,2.0,10,2024-07-10,2024-08-09,2024-08-15,15000,USD,paid,Maintenance,False,,2024-07-10T00:00:00,2024-08-15T00:00:00
67c304d4-f2db-4af2-8cca-d664b0d6e518,INV-006236,ceb2c33c-ba3f-452d-8611-f010d7075457,Net 45,45,0,,2025-03-09,2025-04-23,2025-04-13,15000,CAD,paid,Shipping,False,,2025-03-09T00:00:00,2025-04-13T00:00:00
c055f100-8e01-47b3-b2b5-08ccc5a02fc8,INV-006237,7015770e-3b52-4a49-b353-11da9628f5f2,Net 60,60,0,,2023-04-26,2023-06-25,2023-06-27,50000,USD,paid,Training,False,,2023-04-26T00:00:00,2023-06-27T00:00:00
1b221199-2d35-43e9-a681-84db808d817b,INV-006238,d3e74cec-2bb6-4b99-885f-74630d733190,Net 30,30,0,,2023-10-27,2023-11-26,2023-12-10,50000,USD,paid,Professional Services,False,,2023-10-27T00:00:00,2023-12-10T00:00:00
c60f095e-4439-4c66-83e8-6afb73b6a5ea,INV-006239,47fdac5f-5d7e-45af-9302-5f5821518d82,Net 30,30,0,,2025-03-02,2025-04-01,2025-03-18,200000,EUR,paid,Materials,False,,2025-03-02T00:00:00,2025-03-18T00:00:00
360a32e5-9d11-42af-8359-07f28d16f5d0,INV-006240,17ab7d28-d869-4d67-99a5-23a38496673b,Net 30,30,0,,2025-07-03,2025-08-02,2025-07-28,15000,EUR,paid,Hardware,False,,2025-07-03T00:00:00,2025-07-28T00:00:00
f450bede-96b9-43e5-9790-0560414e64e1,INV-006241,765ec84e-ef88-4eba-9b60-6c8321a277a4,2/10 Net 30,30,2.0,10,2023-06-11,2023-07-11,2023-07-10,50000,INR,paid,Custom Development,False,,2023-06-11T00:00:00,2023-07-10T00:00:00
84dbb8ca-ce72-43a5-9d66-b6093b7c8317,INV-006242,7a219fab-db96-4a84-b40c-d32fc61af26a,Net 30,30,0,,2024-12-04,2025-01-03,2024-12-24,500000,JPY,paid,Hardware,False,,2024-12-04T00:00:00,2024-12-24T00:00:00
9d09477e-bb6c-4d02-998e-b733d03ba191,INV-006243,a0ea6bd5-1581-408c-a91e-8364c74de309,Net 60,60,0,,2024-05-27,2024-07-26,2024-07-19,50000,EUR,paid,Professional Services,False,,2024-05-27T00:00:00,2024-07-19T00:00:00
5a39b6f1-b292-40b1-90b2-88f7415850ce,INV-006244,7cc944b6-634e-44ce-8809-756d265e4b9c,Net 60,60,0,,2025-07-08,2025-09-06,2025-08-30,15000,USD,paid,Professional Services,False,,2025-07-08T00:00:00,2025-08-30T00:00:00
60060280-7961-426a-8e4c-243151844187,INV-006245,7015770e-3b52-4a49-b353-11da9628f5f2,Net 45,45,0,,2024-01-26,2024-03-11,2024-03-31,50000,JPY,paid,Professional Services,True,,2024-01-26T00:00:00,2024-03-31T00:00:00
ab42453a-3152-4a81-b6f4-8ec80d73794e,INV-006246,1bbaeb3d-27da-49c5-af41-f88a142e9bf8,Net 30,30,0,,2025-10-27,2025-11-26,2025-11-25,200000,GBP,paid,Hardware,False,,2025-10-27T00:00:00,2025-11-25T00:00:00
fa578025-5bf4-4784-9142-2aae0f623975,INV-006247,5ed72e62-de70-46c3-9d53-016ca3a55194,Net 30,30,0,,2023-10-28,2023-11-27,2023-11-22,15000,EUR,paid,Custom Development,False,,2023-10-28T00:00:00,2023-11-22T00:00:00
0ff75cdc-b4b5-486f-aced-b1fd8955ccf5,INV-006248,e4b9cf1f-c689-4254-a2b7-ccd5b2b39b8d,1/10 Net 45,45,1.0,10,2025-12-21,2026-02-04,2026-01-30,15000,EUR,paid,Hardware,True,,2025-12-21T00:00:00,2026-01-30T00:00:00
3a466bee-f04c-45a4-9d68-c951b77354a2,INV-006249,3a59ddc8-f5cf-42b5-bce4-ae018f4746db,Net 15,15,0,,2026-01-19,2026-02-03,2026-02-19,200000,EUR,paid,Maintenance,False,,2026-01-19T00:00:00,2026-02-19T00:00:00
fd9026ba-beea-48d6-a802-944b8bb3ddf6,INV-006250,7015770e-3b52-4a49-b353-11da9628f5f2,1/10 Net 45,45,1.0,10,2025-08-22,2025-10-06,2025-09-26,50000,AUD,paid,Hardware,False,,2025-08-22T00:00:00,2025-09-26T00:00:00
44fce9c2-72b3-49c2-948b-76ae6d7a0f09,INV-006251,26294a97-2ac9-433a-94a3-d0a14a087d88,Net 30,30,0,,2025-09-04,2025-10-04,2025-10-11,15000,EUR,paid,Training,False,,2025-09-04T00:00:00,2025-10-11T00:00:00
d4eebb2b-180c-40b9-86c0-96a0a6783f6e,INV-006252,ee6b8af2-d367-4089-ae7e-4d8e3e8b5ec3,Net 60,60,0,,2025-07-14,2025-09-12,2025-09-12,50000,CAD,paid,Materials,False,,2025-07-14T00:00:00,2025-09-12T00:00:00
235d0e2a-a9af-4db8-bc63-db9846b56888,INV-006253,949e2399-28b4-4b73-a5fa-cee18ce2bfc8,Net 60,60,0,,2024-12-28,2025-02-26,2025-02-21,500000,USD,paid,Custom Development,False,,2024-12-28T00:00:00,2025-02-21T00:00:00
62ea57a0-4693-4d93-9768-4e6daa103620,INV-006254,17ab7d28-d869-4d67-99a5-23a38496673b,Net 30,30,0,,2024-01-18,2024-02-17,2024-02-16,15000,JPY,paid,Shipping,True,,2024-01-18T00:00:00,2024-02-16T00:00:00
d133ccdb-eb36-4a4a-9d83-4a79768cde73,INV-006255,295a4259-3090-40dd-b71c-64a6de13c4fa,Net 30,30,0,,2025-04-16,2025-05-16,2025-05-27,200000,USD,paid,Training,False,,2025-04-16T00:00:00,2025-05-27T00:00:00
f37f8f0a-35be-4b4c-90d4-6e8f5c9a5b12,INV-006256,3ec8dfe4-7cee-4f6d-b83d-c922ce6bdc69,Net 60,60,0,,2025-11-17,2026-01-16,2026-01-13,15000,USD,paid,Software License,False,,2025-11-17T00:00:00,2026-01-13T00:00:00
e0df1f48-30a0-4492-a00e-5404b55c22d4,INV-006257,497b474f-ef38-4a5e-b169-03a08f2be3f3,Net 45,45,0,,2023-04-30,2023-06-14,2023-06-27,15000,EUR,paid,Consulting,False,,2023-04-30T00:00:00,2023-06-27T00:00:00
357025f7-0fd1-46cf-a298-cc91fb5d6fff,INV-006258,814521af-b8c3-44b9-bfaf-a656faaa9a42,Net 30,30,0,,2024-12-17,2025-01-16,2025-01-16,200000,GBP,paid,Consulting,True,,2024-12-17T00:00:00,2025-01-16T00:00:00
48445889-0f44-4505-9785-aeeff6655ac8,INV-006259,f75ecd3d-1782-4064-aab7-239fe0e6c144,Net 15,15,0,,2025-02-21,2025-03-08,2025-03-03,200000,AUD,paid,Software License,False,,2025-02-21T00:00:00,2025-03-03T00:00:00
c934b635-d553-4dc9-91e3-bc83f44ffbaf,INV-006260,17ab7d28-d869-4d67-99a5-23a38496673b,Net 15,15,0,,2025-04-24,2025-05-09,2025-06-21,15000,EUR,paid,Software License,True,,2025-04-24T00:00:00,2025-06-21T00:00:00
8899a9f0-8323-4aba-9540-0c59a0b3ef76,INV-006261,361183cc-86e9-4193-9705-c9c61b70c1c7,Net 60,60,0,,2025-08-26,2025-10-25,2025-10-18,50000,EUR,paid,Hardware,False,,2025-08-26T00:00:00,2025-10-18T00:00:00
2b01aeed-8d2f-4195-b6a2-98e08024b830,INV-006262,f0a00ce5-07b6-4b98-a460-9dd065945bd7,Net 60,60,0,,2023-07-31,2023-09-29,2023-09-15,15000,GBP,paid,Consulting,False,,2023-07-31T00:00:00,2023-09-15T00:00:00
39eecd8c-83f9-4efb-8dfa-5a61db68f9e4,INV-006263,c110b809-1a9c-4c65-af75-93207a164eb6,Net 60,60,0,,2023-06-10,2023-08-09,2023-07-26,15000,USD,paid,Materials,True,,2023-06-10T00:00:00,2023-07-26T00:00:00
a173fd98-2e1a-433f-8918-4bfbd14fd4a6,INV-006264,7015770e-3b52-4a49-b353-11da9628f5f2,Net 30,30,0,,2024-02-28,2024-03-29,2024-05-08,50000,INR,paid,Software License,True,,2024-02-28T00:00:00,2024-05-08T00:00:00
1e5280e0-96a4-4e2b-bd7c-83e1f44f6801,INV-006265,497b474f-ef38-4a5e-b169-03a08f2be3f3,2/10 Net 30,30,2.0,10,2023-11-17,2023-12-17,2023-12-24,15000,EUR,paid,Hardware,False,,2023-11-17T00:00:00,2023-12-24T00:00:00
07f3b82d-f728-4df1-a4f5-5cfa34bdb45f,INV-006266,3a59ddc8-f5cf-42b5-bce4-ae018f4746db,1/10 Net 45,45,1.0,10,2023-08-31,2023-10-15,2023-10-18,200000,CAD,paid,Shipping,False,,2023-08-31T00:00:00,2023-10-18T00:00:00
bc8e5de9-02a8-4110-9397-feb91ffe65f4,INV-006267,15a58cb0-fd61-4a80-a443-11ccb9f4b182,2/10 Net 30,30,2.0,10,2024-09-23,2024-10-23,2024-10-22,15000,AUD,paid,Materials,False,,2024-09-23T00:00:00,2024-10-22T00:00:00
5e9b1869-bc9c-4197-b830-c31150b93424,INV-006268,7015770e-3b52-4a49-b353-11da9628f5f2,Net 30,30,0,,2025-04-11,2025-05-11,2025-05-11,50000,CAD,paid,Materials,False,,2025-04-11T00:00:00,2025-05-11T00:00:00
b937e769-87f4-42a2-9d38-0549e40ac86b,INV-006269,d2409403-2705-46db-bc23-fb3ea99a93dd,2/10 Net 30,30,2.0,10,2025-12-13,2026-01-12,2026-01-25,50000,GBP,paid,Consulting,True,,2025-12-13T00:00:00,2026-01-25T00:00:00
2a5b6f60-0184-44b6-a22d-9f8e95d829ca,INV-006270,17ab7d28-d869-4d67-99a5-23a38496673b,Net 30,30,0,,2025-03-31,2025-04-30,2025-04-30,15000,INR,paid,Custom Development,False,,2025-03-31T00:00:00,2025-04-30T00:00:00
d12421a3-c0da-4d99-9291-9e73b034b498,INV-006271,497b474f-ef38-4a5e-b169-03a08f2be3f3,Net 30,30,0,,2024-12-27,2025-01-26,2025-01-24,15000,USD,paid,Consulting,True,,2024-12-27T00:00:00,2025-01-24T00:00:00
190f0bf5-40c5-48bd-9cfb-f2c499abe7f3,INV-006272,3a2eb135-0281-4d79-adf3-9c497100bd15,Net 30,30,0,,2024-10-23,2024-11-22,2024-11-21,50000,JPY,paid,Maintenance,False,,2024-10-23T00:00:00,2024-11-21T00:00:00
c20a5603-5af9-4e80-9b06-88c448e6dd5d,INV-006273,a2bf8465-73ec-4347-87d2-48f70911fc31,Net 30,30,0,,2025-08-30,2025-09-29,2025-10-09,15000,EUR,paid,Materials,False,,2025-08-30T00:00:00,2025-10-09T00:00:00
4d666cfc-3a9e-4f8d-a30f-ba8cc262f809,INV-006274,d7bef3c1-4d31-4d5c-ba73-6be191915d40,Net 30,30,0,,2025-05-21,2025-06-20,2025-06-22,15000,INR,paid,Custom Development,True,,2025-05-21T00:00:00,2025-06-22T00:00:00
5e26b11d-bb7e-48d1-8b7f-8b3a6e6a7768,INV-006275,5e097e59-d9b2-4404-b73b-1eb2b3e8e904,Net 30,30,0,,2024-04-28,2024-05-28,2024-05-30,15000,USD,paid,Shipping,True,,2024-04-28T00:00:00,2024-05-30T00:00:00
49bda164-a5f1-41cb-bdbc-320c6ed46a04,INV-006276,036eb5cf-4505-414b-8682-3905ff4a6055,Net 30,30,0,,2024-10-24,2024-11-23,2024-11-24,15000,EUR,paid,Materials,True,,2024-10-24T00:00:00,2024-11-24T00:00:00
0526db9e-14ad-4fee-9516-12a684302bb8,INV-006277,27f1dcf7-af88-4be3-9392-c0cd6c105514,Net 30,30,0,,2026-03-13,2026-04-12,2026-04-11,15000,AUD,paid,Shipping,False,,2026-03-13T00:00:00,2026-04-11T00:00:00
28391f7e-8d6e-4c34-b114-8508ad1faa8c,INV-006278,aa197069-c335-4584-b93b-cb36063a8168,2/10 Net 30,30,2.0,10,2026-03-16,2026-04-15,2026-04-08,50000,EUR,paid,Subscription,True,,2026-03-16T00:00:00,2026-04-08T00:00:00
d5f27056-1036-4ec7-bfe2-74d747a920d2,INV-006279,17ab7d28-d869-4d67-99a5-23a38496673b,Net 90,90,0,,2023-06-05,2023-09-03,2023-09-15,15000,USD,paid,Training,False,,2023-06-05T00:00:00,2023-09-15T00:00:00
fc615481-08ae-4399-8ae6-5b6e6afae2f4,INV-006280,497b474f-ef38-4a5e-b169-03a08f2be3f3,Net 60,60,0,,2025-10-02,2025-12-01,,15000,USD,cancelled,Custom Development,True,,2025-10-02T00:00:00,2025-10-02T00:00:00
38147606-a09d-4a65-95cb-c9b8ee8fb7ff,INV-006281,cb9a6959-9a9f-4224-a8c7-2eed402b04d3,Net 90,90,0,,2025-02-12,2025-05-13,2025-05-19,50000,USD,paid,Hardware,False,,2025-02-12T00:00:00,2025-05-19T00:00:00
0b928588-a221-4abf-a86f-dc68a4d1f4a1,INV-006282,3ee7e595-4366-4b36-aafd-2586c9c9a739,Net 45,45,0,,2023-05-31,2023-07-15,2023-07-28,200000,INR,paid,Shipping,False,,2023-05-31T00:00:00,2023-07-28T00:00:00
a67db4c6-5bc8-45a7-aa1e-bc7c5218080e,INV-006283,93525dfc-c0ef-4b07-a56a-744a84778f5d,1/10 Net 45,45,1.0,10,2023-11-11,2023-12-26,2024-01-19,15000,USD,paid,Professional Services,True,,2023-11-11T00:00:00,2024-01-19T00:00:00
8d892d74-0b29-43dd-ba3f-b41ae4932a2c,INV-006284,a47e3c89-6978-454d-a9d1-186ebfde5cc1,Net 15,15,0,,2025-11-28,2025-12-13,2025-12-13,15000,USD,paid,Hardware,False,,2025-11-28T00:00:00,2025-12-13T00:00:00
5cc5f09a-3e36-4cc8-8c67-c7c72dd5965b,INV-006285,497b474f-ef38-4a5e-b169-03a08f2be3f3,1/10 Net 45,45,1.0,10,2025-01-09,2025-02-23,2025-02-24,15000,USD,paid,Software License,False,,2025-01-09T00:00:00,2025-02-24T00:00:00
492cb954-96ea-42be-97f6-9bec3aa488ad,INV-006286,e3832651-5e06-46b6-85c7-34486deb0da9,2/10 Net 30,30,2.0,10,2024-04-07,2024-05-07,2024-05-05,15000,JPY,paid,Hardware,False,,2024-04-07T00:00:00,2024-05-05T00:00:00
1e52a0f8-12fe-4ee9-9e17-fcaf010f8b27,INV-006287,17ab7d28-d869-4d67-99a5-23a38496673b,Net 30,30,0,,2024-06-10,2024-07-10,2024-06-30,15000,EUR,paid,Custom Development,True,,2024-06-10T00:00:00,2024-06-30T00:00:00
3bbeceb9-3885-43c3-bfc6-cc0134ffc7dc,INV-006288,497b474f-ef38-4a5e-b169-03a08f2be3f3,Net 60,60,0,,2024-11-24,2025-01-23,2025-01-18,15000,EUR,paid,Professional Services,False,,2024-11-24T00:00:00,2025-01-18T00:00:00
7eba9b7f-a505-4d56-87b9-20a0824927e5,INV-006289,46dcf89f-a7cf-4e79-a534-54ef4527c00a,Net 60,60,0,,2024-12-15,2025-02-13,2025-02-13,15000,CAD,paid,Custom Development,True,,2024-12-15T00:00:00,2025-02-13T00:00:00
f74e3ca0-2530-4ed7-acb7-e0adf96de01f,INV-006290,497b474f-ef38-4a5e-b169-03a08f2be3f3,1/10 Net 45,45,1.0,10,2023-05-05,2023-06-19,2023-06-23,15000,JPY,paid,Materials,False,,2023-05-05T00:00:00,2023-06-23T00:00:00
ab4201ad-f434-43d0-a6c7-c81cda97b0a7,INV-006291,17ab7d28-d869-4d67-99a5-23a38496673b,Net 45,45,0,,2025-03-03,2025-04-17,2025-04-10,15000,JPY,paid,Shipping,True,,2025-03-03T00:00:00,2025-04-10T00:00:00
3349046c-6c26-4348-a4ac-034d047fd25e,INV-006292,1600f567-544a-49d4-ad19-4e58d9e3dbc9,Net 30,30,0,,2024-03-09,2024-04-08,2024-04-11,50000,AUD,paid,Consulting,False,,2024-03-09T00:00:00,2024-04-11T00:00:00
2bd6312e-53be-4b54-8d91-19869295f9e7,INV-006293,91ad16a4-12c4-4f3c-96e4-f3d22e81b329,Net 90,90,0,,2023-07-09,2023-10-07,2023-09-30,50000,EUR,paid,Consulting,False,,2023-07-09T00:00:00,2023-09-30T00:00:00
5c2ee495-39d6-4e8f-afb5-8b26a5119c5d,INV-006294,26294a97-2ac9-433a-94a3-d0a14a087d88,Net 30,30,0,,2023-06-17,2023-07-17,2023-07-12,15000,EUR,paid,Software License,True,,2023-06-17T00:00:00,2023-07-12T00:00:00
21d9080b-f661-4286-9176-031ee7cc20c4,INV-006295,ae3d6635-765d-44ca-a289-63fce7f74429,1/10 Net 45,45,1.0,10,2026-01-11,2026-02-25,2026-02-11,50000,JPY,paid,Materials,False,,2026-01-11T00:00:00,2026-02-11T00:00:00
42909806-02ff-488c-a7ba-39efd9ef63cf,INV-006296,17ab7d28-d869-4d67-99a5-23a38496673b,Net 30,30,0,,2024-02-10,2024-03-11,2024-03-06,15000,EUR,paid,Professional Services,False,,2024-02-10T00:00:00,2024-03-06T00:00:00
dcc98fa5-8d68-483d-8ed0-60488d0de886,INV-006297,497b474f-ef38-4a5e-b169-03a08f2be3f3,Net 30,30,0,,2023-07-11,2023-08-10,2023-07-31,15000,EUR,paid,Maintenance,False,,2023-07-11T00:00:00,2023-07-31T00:00:00
bbb88f8e-8c8d-40e9-8245-db2042da4e3d,INV-006298,17ab7d28-d869-4d67-99a5-23a38496673b,Net 45,45,0,,2023-07-25,2023-09-08,2023-09-03,15000,GBP,paid,Subscription,False,,2023-07-25T00:00:00,2023-09-03T00:00:00
a86eb7cc-dc84-4c4e-a53b-14c8546c3396,INV-006299,58ed8eab-59b5-42c8-a3c2-6e8bb9f49f1d,Net 45,45,0,,2024-01-13,2024-02-27,2024-03-30,15000,USD,paid,Professional Services,False,,2024-01-13T00:00:00,2024-03-30T00:00:00
bcf118cb-d4f9-4e8e-8ff9-4cf59545ce8a,INV-006300,497b474f-ef38-4a5e-b169-03a08f2be3f3,Net 45,45,0,,2024-09-15,2024-10-30,2024-10-28,15000,INR,paid,Maintenance,False,,2024-09-15T00:00:00,2024-10-28T00:00:00
7e099841-a0ff-4346-9a44-d56d2e672a66,INV-006301,238a4808-aa41-4fd4-9318-baea10f0f471,2/10 Net 30,30,2.0,10,2026-01-28,2026-02-27,2026-02-27,15000,CAD,paid,Consulting,True,,2026-01-28T00:00:00,2026-02-27T00:00:00
20ab3c6b-ba18-4854-bd1b-9e7454c29d13,INV-006302,48eaf33c-51b8-4927-87da-dc7da752fae1,Net 15,15,0,,2025-05-17,2025-06-01,2025-05-27,200000,INR,paid,Training,False,,2025-05-17T00:00:00,2025-05-27T00:00:00
0faca5bf-fc71-4e38-bb36-94721a3c1ad8,INV-006303,17ab7d28-d869-4d67-99a5-23a38496673b,Net 60,60,0,,2023-12-12,2024-02-10,2024-02-07,15000,EUR,paid,Materials,False,,2023-12-12T00:00:00,2024-02-07T00:00:00
023b2d21-64ee-4751-8c03-02de51c3b444,INV-006304,ed55957a-9a5a-4052-b0c1-c881027cd297,Net 45,45,0,,2025-12-21,2026-02-04,2026-02-04,15000,INR,paid,Shipping,True,,2025-12-21T00:00:00,2026-02-04T00:00:00
f58f8a3b-2a90-4cce-bec8-f9db899b263c,INV-006305,4c80cea5-2441-407e-bb81-70c35fe715ba,Net 30,30,0,,2023-11-04,2023-12-04,2023-11-24,200000,EUR,paid,Training,True,,2023-11-04T00:00:00,2023-11-24T00:00:00
a018fde0-e08d-4693-8a5c-21642b5490f0,INV-006306,85150274-149d-411d-ad5e-8af2a24ae106,2/10 Net 30,30,2.0,10,2025-03-21,2025-04-20,2025-04-10,50000,AUD,paid,Hardware,False,,2025-03-21T00:00:00,2025-04-10T00:00:00
01d2dd69-5f0b-4d2c-b240-ad20960c4223,INV-006307,494ac021-f0e8-4f55-8c5b-ea465196a823,2/10 Net 30,30,2.0,10,2025-10-01,2025-10-31,2025-10-24,200000,GBP,paid,Custom Development,False,,2025-10-01T00:00:00,2025-10-24T00:00:00
648a9017-6235-44b9-999d-91d40c57f0b2,INV-006308,a456d9a3-4558-4bb2-8224-eb0e6d83d27d,Net 60,60,0,,2025-11-13,2026-01-12,2026-01-09,15000,AUD,paid,Subscription,False,,2025-11-13T00:00:00,2026-01-09T00:00:00
a78451b4-2e24-435b-90fd-6c34cd73569c,INV-006309,7015770e-3b52-4a49-b353-11da9628f5f2,Net 15,15,0,,2025-10-17,2025-11-01,2025-10-30,50000,EUR,paid,Hardware,False,,2025-10-17T00:00:00,2025-10-30T00:00:00
59891213-4d9c-403f-907d-4cc535042864,INV-006310,e16bce9e-bb17-4993-9d32-bc706e21a812,2/10 Net 30,30,2.0,10,2025-02-03,2025-03-05,2025-03-06,200000,EUR,paid,Materials,False,,2025-02-03T00:00:00,2025-03-06T00:00:00
7a047cbb-9182-446a-a04e-e88422525617,INV-006311,44242370-eba4-44f2-ad5b-7dbbbea892b9,Net 30,30,0,,2023-11-22,2023-12-22,2023-12-17,50000,USD,paid,Custom Development,True,,2023-11-22T00:00:00,2023-12-17T00:00:00
0c51233a-d901-468c-a364-832e034eddb0,INV-006312,ab0bf660-cf0b-42ce-bd41-494859ff401a,Net 30,30,0,,2024-04-13,2024-05-13,2024-05-10,15000,USD,paid,Professional Services,False,,2024-04-13T00:00:00,2024-05-10T00:00:00
a141d59e-771f-4021-9f4f-01251b4d7293,INV-006313,98ced867-281e-4127-b616-188f51a11f17,1/10 Net 45,45,1.0,10,2024-10-09,2024-11-23,2024-11-24,500000,USD,paid,Custom Development,False,,2024-10-09T00:00:00,2024-11-24T00:00:00
